,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
4417,TXN_9992148,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-14
4418,TXN_6305420,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-06-17
4419,TXN_9982090,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-06-03
4420,TXN_6507690,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-30
4421,TXN_8487057,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-06-01
4422,TXN_6646382,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-09-16
4423,TXN_5255092,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-08
4424,TXN_8402941,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-11-26
4425,TXN_4265056,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-16
4426,TXN_4605871,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-06-20
4427,TXN_7976001,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-06-27
4428,TXN_4969003,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-19
4429,TXN_3629728,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-11
4430,TXN_7027319,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-02-25
4431,TXN_1907428,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-06-06
4432,TXN_6594753,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-16
4433,TXN_8554646,Coffee,2.0,2.0,4.0,Cash,In-store,2023-01-10
4434,TXN_5860664,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-06
4435,TXN_3586768,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-05-23
4436,TXN_5765294,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-11-14
4437,TXN_4966149,Juice,2.0,3.0,6.0,Cash,In-store,2023-04-10
4438,TXN_3652726,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-08-03
4439,TXN_2273573,Cookie,5.0,1.0,5.0,Cash,In-store,2023-11-12
4440,TXN_7924516,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-23
4441,TXN_2083132,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-31
4442,TXN_2659832,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-12-05
4443,TXN_5049646,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-08-30
4444,TXN_9182359,Salad,3.0,5.0,15.0,Cash,In-store,2023-02-06
4445,TXN_7401217,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-02-06
4446,TXN_6853142,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-07-21
4447,TXN_4031726,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-22
4448,TXN_9512112,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-05-25
4449,TXN_9428611,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-13
4450,TXN_1472433,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-04-05
4451,TXN_5235471,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-03-23
4452,TXN_5483635,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-03-23
4453,TXN_1848481,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-02-03
4454,TXN_3478169,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-03
4455,TXN_3842766,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-03-24
4456,TXN_7805115,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-12-18
4457,TXN_7565447,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-02-15
4458,TXN_8225343,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-05-10
4459,TXN_3822036,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-07
4460,TXN_3019996,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-27
4461,TXN_8397209,Tea,3.0,1.5,4.5,Cash,In-store,2023-10-12
4462,TXN_5634977,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-03-06
4463,TXN_8165784,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-15
4464,TXN_3619141,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-09-30
4465,TXN_7160017,Juice,1.0,3.0,3.0,Cash,In-store,2023-09-27
4466,TXN_9513509,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-04-27
4467,TXN_5919038,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-12-15
4468,TXN_8384229,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-01-08
4469,TXN_9011816,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-04-02
4470,TXN_2916992,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-08-20
4471,TXN_4350788,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-06-28
4472,TXN_3132488,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-09-12
4473,TXN_9126573,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-06-17
4474,TXN_5347338,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-04
4475,TXN_9455737,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-09
4476,TXN_1907740,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-03-17
4477,TXN_3654670,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-06-14
4478,TXN_1432682,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-07-11
4479,TXN_3938271,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-01-12
4480,TXN_7619641,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-02
4481,TXN_1870423,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-04-12
4482,TXN_1006942,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-11-30
4483,TXN_2282319,Juice,2.0,3.0,6.0,Cash,In-store,2023-08-14
4484,TXN_6812735,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-21
4485,TXN_6922833,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-17
4486,TXN_1026799,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-14
4487,TXN_5783469,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-06-14
4488,TXN_8489120,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-07
4489,TXN_6200609,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-04-12
4490,TXN_8194534,Coffee,2.0,2.0,4.0,Cash,In-store,2023-05-19
4491,TXN_7238674,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-03
4492,TXN_6968752,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-04-07
4493,TXN_2582926,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-09-24
4494,TXN_1346953,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-09-24
4495,TXN_8742689,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-05
4496,TXN_2144031,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-25
4497,TXN_1996466,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-24
4498,TXN_1124796,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-10-28
4499,TXN_7124156,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-07-28
4500,TXN_3150614,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-08-06
4501,TXN_5263693,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-20
4502,TXN_1785644,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-08-13
4503,TXN_1702437,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-27
4504,TXN_6500713,Cookie,3.0,1.0,3.0,Cash,In-store,2023-04-30
4505,TXN_8725721,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-06-04
4506,TXN_8965025,Salad,1.0,5.0,5.0,Cash,In-store,2023-04-14
4507,TXN_8491490,Coffee,2.0,2.0,4.0,Cash,In-store,2023-01-16
4508,TXN_4328869,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-05-02
4509,TXN_3849711,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-08-14
4510,TXN_1334406,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-26
4511,TXN_1556708,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-06-11
4512,TXN_8422494,Salad,4.0,5.0,20.0,Cash,In-store,2023-06-08
4513,TXN_3427754,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-06
4514,TXN_3512545,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-08-08
4515,TXN_7703185,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-10
4516,TXN_8455321,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-25
4517,TXN_9904505,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-06-07
4518,TXN_5020643,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-19
4519,TXN_8170122,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-03-20
4520,TXN_5067216,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-07-24
4521,TXN_3930540,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-03-24
4522,TXN_4663537,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-10-22
4523,TXN_5392630,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-11-23
4524,TXN_9480851,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-03-21
4525,TXN_5927620,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-05-04
4526,TXN_1561430,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-13
4527,TXN_1133945,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-23
4528,TXN_5467240,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-20
4529,TXN_3210288,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-04-30
4530,TXN_1586452,Salad,2.0,5.0,10.0,Cash,In-store,2023-02-01
4531,TXN_9814929,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-01
4532,TXN_8961480,Tea,4.0,1.5,6.0,Cash,In-store,2023-02-18
4533,TXN_1826919,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-02-21
4534,TXN_3135048,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-03
4535,TXN_4504141,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-09-28
4536,TXN_7408461,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-05
4537,TXN_8108115,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-08-24
4538,TXN_6655437,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-07-07
4539,TXN_9120328,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-10-22
4540,TXN_3906862,Cake,5.0,3.0,15.0,Cash,In-store,2023-08-14
4541,TXN_8468071,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-22
4542,TXN_7543921,Coffee,3.0,2.0,6.0,Cash,In-store,2023-12-06
4543,TXN_4569599,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-07
4544,TXN_2970011,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-04
4545,TXN_5556328,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-10
4546,TXN_8786159,Coffee,3.0,2.0,6.0,Cash,In-store,2023-04-05
4547,TXN_2467699,Tea,1.0,1.5,1.5,Cash,In-store,2023-06-17
4548,TXN_3085628,Salad,1.0,5.0,5.0,Cash,In-store,2023-08-26
4549,TXN_7952153,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-24
4550,TXN_4439321,Coffee,3.0,2.0,6.0,Cash,In-store,2023-04-25
4551,TXN_1488127,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-12-12
4552,TXN_6687734,Cake,1.0,3.0,3.0,Cash,In-store,2023-03-14
4553,TXN_7323885,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-15
4554,TXN_7894558,Coffee,2.0,2.0,4.0,Cash,In-store,2023-01-04
4555,TXN_4019040,Tea,1.0,1.5,1.5,Cash,In-store,2023-02-01
4556,TXN_1570573,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-09
4557,TXN_5991995,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-08
4558,TXN_2437586,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-29
4559,TXN_7326827,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-06-30
4560,TXN_6004431,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-04-07
4561,TXN_7475500,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-11-22
4562,TXN_8122317,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-16
4563,TXN_2028930,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-25
4564,TXN_3394874,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-18
4565,TXN_5804346,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-07-05
4566,TXN_2220389,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-07-26
4567,TXN_9603773,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-10
4568,TXN_1285279,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-04-09
4569,TXN_5244558,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-06-06
4570,TXN_1702434,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-07-22
4571,TXN_2425755,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-09-14
4572,TXN_7151817,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-05-18
4573,TXN_7514589,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-07-25
4574,TXN_5962237,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-10-31
4575,TXN_2188356,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-14
4576,TXN_8019335,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-26
4577,TXN_5921650,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-13
4578,TXN_5248011,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-21
4579,TXN_7332957,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-26
4580,TXN_1278539,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-04-04
4581,TXN_1186221,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-04-21
4582,TXN_3086676,Cake,2.0,3.0,6.0,Cash,In-store,2023-07-21
4583,TXN_9696138,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-12-01
4584,TXN_1846455,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-03-16
4585,TXN_1839407,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-15
4586,TXN_9028798,Cake,2.0,3.0,6.0,Cash,In-store,2023-05-25
4587,TXN_4672332,Cake,4.0,3.0,12.0,Cash,In-store,2023-03-29
4588,TXN_2726078,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-11-27
4589,TXN_5249091,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-08-15
4590,TXN_9507397,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-10-26
4591,TXN_6948649,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-27
4592,TXN_3300171,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-02-14
4593,TXN_2773085,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-10-16
4594,TXN_4697112,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-04-08
4595,TXN_7897423,Salad,4.0,5.0,20.0,Cash,In-store,2023-05-24
4596,TXN_6373380,Coffee,4.0,2.0,8.0,Cash,In-store,2023-07-21
4597,TXN_8668590,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-04-18
4598,TXN_9121676,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-12-25
4599,TXN_4956012,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-07-20
4600,TXN_4341126,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-07-01
4601,TXN_9792412,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-06-15
4602,TXN_2103018,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-11-24
4603,TXN_2227781,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-01-21
4604,TXN_6159539,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-12
4605,TXN_5234152,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-03-26
4606,TXN_9468033,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-13
4607,TXN_3132304,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-21
4608,TXN_6262910,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-02
4609,TXN_7543841,Cookie,3.0,1.0,3.0,Cash,In-store,2023-11-07
4610,TXN_7901672,Cookie,1.0,1.0,1.0,Cash,In-store,2023-06-24
4611,TXN_1058957,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-21
4612,TXN_7635738,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-08-08
4613,TXN_2728444,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-01-23
4614,TXN_9073184,Cake,2.0,3.0,6.0,Cash,In-store,2023-04-14
4615,TXN_2044945,Tea,2.0,1.5,3.0,Cash,In-store,2023-10-18
4616,TXN_5665341,Tea,5.0,1.5,7.5,Cash,In-store,2023-02-27
4617,TXN_1509627,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-23
4618,TXN_7813066,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-02-28
4619,TXN_5518591,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-09-21
4620,TXN_6540415,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-27
4621,TXN_2991726,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-01
4622,TXN_7939659,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-07-26
4623,TXN_7531403,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-07-08
4624,TXN_3767196,Salad,4.0,5.0,20.0,Cash,In-store,2023-08-30
4625,TXN_3562332,Salad,5.0,5.0,25.0,Cash,In-store,2023-06-20
4626,TXN_7302788,Coffee,1.0,2.0,2.0,Cash,In-store,2023-09-18
4627,TXN_9233948,Cookie,4.0,1.0,4.0,Cash,In-store,2023-03-26
4628,TXN_1510673,Juice,3.0,3.0,9.0,Cash,In-store,2023-02-26
4629,TXN_9867586,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-02
4630,TXN_1750875,Juice,3.0,3.0,9.0,Cash,In-store,2023-12-13
4631,TXN_6397944,Salad,5.0,5.0,25.0,Cash,In-store,2023-10-31
4632,TXN_5216430,Cookie,3.0,1.0,3.0,Cash,In-store,2023-02-05
4633,TXN_2723755,Juice,3.0,3.0,9.0,Cash,In-store,2023-06-30
4634,TXN_2313646,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-24
4635,TXN_4028494,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-22
4636,TXN_1412415,Juice,3.0,3.0,9.0,Cash,In-store,2023-02-24
4637,TXN_6546131,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-06-26
4638,TXN_9030656,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-12
4639,TXN_1950777,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-08-26
4640,TXN_4605239,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-08-06
4641,TXN_8019396,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-10-20
4642,TXN_1580822,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-04-26
4643,TXN_5060289,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-26
4644,TXN_7874772,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-04-26
4645,TXN_2625464,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-10-06
4646,TXN_9338442,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-29
4647,TXN_2953908,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-10-11
4648,TXN_2576936,Cake,3.0,3.0,9.0,Cash,In-store,2023-10-14
4649,TXN_4586482,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-09-04
4650,TXN_3660806,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-02-14
4651,TXN_8069514,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-06
4652,TXN_6410244,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-01-06
4653,TXN_3106348,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-01-10
4654,TXN_6216278,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-11-06
4655,TXN_9947324,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-22
4656,TXN_9531434,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-10-09
4657,TXN_4104718,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-11-08
4658,TXN_5789560,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-13
4659,TXN_8285752,Cookie,4.0,1.0,4.0,Cash,In-store,2023-01-07
4660,TXN_8099340,Tea,4.0,1.5,6.0,Cash,In-store,2023-04-23
4661,TXN_7733300,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-12-10
4662,TXN_4416331,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-02-13
4663,TXN_3551665,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-06
4664,TXN_4637438,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-04-07
4665,TXN_5493965,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-16
4666,TXN_2525207,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-25
4667,TXN_7354480,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-17
4668,TXN_6819128,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-10-19
4669,TXN_5023419,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-02-26
4670,TXN_9864890,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-12-06
4671,TXN_8798330,Coffee,1.0,2.0,2.0,Cash,In-store,2023-02-16
4672,TXN_9951411,Coffee,1.0,2.0,2.0,Cash,In-store,2023-08-09
4673,TXN_6755795,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-02-22
4674,TXN_7507071,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-01-10
4675,TXN_1018470,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-14
4676,TXN_2924262,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-09-01
4677,TXN_6472242,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-27
4678,TXN_8482647,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-01-08
4679,TXN_6994354,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-03
4680,TXN_3520910,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-06
4681,TXN_8589003,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-08-25
4682,TXN_3219263,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-31
4683,TXN_9619442,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-05-23
4684,TXN_1050323,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-03-10
4685,TXN_8379815,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-31
4686,TXN_6746916,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-11-15
4687,TXN_1547717,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-15
4688,TXN_8407982,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-17
4689,TXN_3484276,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-14
4690,TXN_3705669,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-11-23
4691,TXN_4105487,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-13
4692,TXN_6856558,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-30
4693,TXN_3669990,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-01-27
4694,TXN_5994713,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-05
4695,TXN_8091357,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-12-28
4696,TXN_9555958,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-30
4697,TXN_4194085,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-05-25
4698,TXN_7780748,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-19
4699,TXN_7914340,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-09-04
4700,TXN_7780786,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-30
4701,TXN_1048284,Salad,2.0,5.0,10.0,Cash,In-store,2023-08-19
4702,TXN_3301517,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-04-13
4703,TXN_3120848,Cookie,1.0,1.0,1.0,Cash,In-store,2023-11-01
4704,TXN_3764807,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-28
4705,TXN_3315467,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-17
4706,TXN_9363990,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-01-17
4707,TXN_9666257,Juice,2.0,3.0,6.0,Cash,In-store,2023-09-27
4708,TXN_1504466,Coffee,1.0,2.0,2.0,Cash,In-store,2023-11-07
4709,TXN_7603895,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-11-06
4710,TXN_1477525,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-11-06
4711,TXN_9063624,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-04-21
4712,TXN_1595139,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-08-24
4713,TXN_8606912,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-03-10
4714,TXN_8548232,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-21
4715,TXN_6074414,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-11-13
4716,TXN_2010658,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-02-20
4717,TXN_5070577,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-07
4718,TXN_8867957,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-01-04
4719,TXN_3241422,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-07-17
4720,TXN_6036254,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-09-20
4721,TXN_3580048,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-17
4722,TXN_2756336,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-07
4723,TXN_9691873,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-15
